ts,data
1714166839515750,12.5174
1714166839519818,12.532
1714166839523862,12.5286
1714166839528317,12.5589
1714166839532942,12.4938
1714166839540312,12.5202
1714166839543763,12.5219
1714166839547818,12.5381
1714166839551831,12.5219
1714166839555823,12.5275
1714166839564302,12.5476
1714166839567749,12.5376
1714166839571882,12.5465
1714166839576028,12.5488
1714166839579779,12.5667
1714166839583861,12.5594
1714166839587905,12.5544
1714166839591864,12.537
1714166839595785,12.5605
1714166839605121,12.5746
1714166839607814,12.528
1714166839612048,12.5561
1714166839617739,12.5583
1714166839621771,12.5605
1714166839625711,12.5409
1714166839629783,12.5196
1714166839633820,12.5443
1714166839641792,12.5286
1714166839645800,12.5269
1714166839649766,12.5112
1714166839656551,12.5017
1714166839659808,12.4944
1714166839667897,12.4927
1714166839671818,12.4815
1714166839676329,12.4753
1714166839682950,12.426
1714166839685665,12.4473
1714166839691763,12.4563
1714166839695775,12.4585
1714166839703669,12.4546
1714166839707830,12.4462
1714166839711732,12.4675
1714166839717835,12.4748
1714166839721713,12.486
1714166839725870,12.477
1714166839729725,12.4871
1714166839734215,12.4922
1714166839739840,12.4955
1714166839743896,12.4989
1714166839748313,12.5308
1714166839751864,12.4972
1714166839756042,12.4804
1714166839761459,12.5241
1714166839765793,12.5219
1714166839773062,12.5252
1714166839780068,12.514
1714166839784748,12.5179
1714166839787846,12.5224
1714166839797983,12.5163
1714166839801842,12.5308
1714166839809882,12.4871
1714166839813797,12.4652
1714166839821296,12.4781
1714166839823914,12.5022
1714166839834167,12.4305
1714166839837981,12.4535
1714166839841995,12.4305
1714166839850041,12.4428
1714166839853853,12.4283
1714166839858255,12.4266
1714166839861863,12.4271
1714166839865780,12.4232
1714166839869899,12.4283
1714166839873773,12.4395
1714166839877783,12.4316
1714166839881738,12.4367
1714166839886604,12.4428
1714166839894176,12.4316
1714166839897798,12.4428
1714166839901771,12.4103
1714166839906032,12.4154
1714166839909876,12.4243
1714166839913747,12.4266
1714166839921746,12.4417
1714166839925765,12.4411
1714166839929770,12.4182
1714166839933767,12.4025
1714166839937754,12.4114
1714166839941782,12.4081
1714166839945753,12.3885
1714166839951875,12.4058
1714166839955860,12.4013
1714166839959921,12.3705
1714166839965798,12.3683
1714166839969757,12.4086
1714166839979802,12.3464
1714166839983904,12.3683
1714166839987883,12.361
1714166839991817,12.384
1714166839998282,12.3885
1714166840001800,12.3929
1714166840005720,12.417
1714166840009709,12.4109
1714166840013701,12.4198
1714166840017909,12.4283
1714166840021682,12.4254
1714166840025804,12.4383
1714166840029675,12.4613
1714166840033672,12.4725
1714166840040085,12.4686
1714166840043698,12.4978
1714166840047692,12.5207
1714166840052450,12.4552
1714166840055751,12.4832
1714166840059754,12.5011
1714166840063700,12.5028
1714166840067736,12.5017
1714166840071716,12.4989
1714166840075594,12.5303
1714166840085929,12.5224
1714166840089701,12.5325
1714166840093690,12.5247
1714166840097748,12.523
1714166840101704,12.5308
1714166840105686,12.5404
1714166840109714,12.5443
1714166840114213,12.5572
1714166840118461,12.5561
1714166840121705,12.5163
1714166840125731,12.458
1714166840129931,12.4636
1714166840134464,12.4966
1714166840137774,12.4843
1714166840141685,12.4731
1714166840146000,12.4563
1714166840149677,12.4658
1714166840153870,12.4585
1714166840157791,12.4535
1714166840161827,12.4535
1714166840166875,12.4417
1714166840173140,12.4512
1714166840175673,12.4524
1714166840179688,12.4602
1714166840183706,12.4624
1714166840187860,12.4552
1714166840191681,12.4568
1714166840196204,12.4686
1714166840201387,12.4142
1714166840205655,12.4344
1714166840210907,12.4467
1714166840213706,12.4608
1714166840217701,12.458
1714166840222273,12.4596
1714166840225627,12.4686
1714166840230212,12.463
1714166840233634,12.4473
1714166840237624,12.4535
1714166840241598,12.463
1714166840245611,12.4804
1714166840251716,12.4871
1714166840255660,12.4837
1714166840260794,12.4882
1714166840263700,12.5028
1714166840267795,12.5118
1714166840273614,12.4843
1714166840283651,12.4596
1714166840287527,12.4596
1714166840291743,12.4636
1714166840295735,12.4535
1714166840299842,12.4473
1714166840303823,12.454
1714166840308720,12.4322
1714166840311778,12.44
1714166840315679,12.4428
1714166840319743,12.4411
1714166840324050,12.4479
1714166840327789,12.4479
1714166840332017,12.4434
1714166840335686,12.4434
1714166840339706,12.4608
1714166840344441,12.4933
1714166840347845,12.4686
1714166840351714,12.472
1714166840355671,12.4787
1714166840359632,12.4714
1714166840363724,12.4798
1714166840367559,12.4765
1714166840371679,12.4843
1714166840375755,12.4787
1714166840379791,12.4742
1714166840384680,12.4843
1714166840387690,12.4854
1714166840393452,12.4641
1714166840397628,12.468
1714166840401646,12.4529
1714166840405625,12.4484
1714166840409884,12.4501
1714166840413616,12.4417
1714166840417572,12.4742
1714166840421588,12.4501
1714166840425625,12.3907
1714166840429782,12.4154
1714166840433857,12.4193
1714166840437813,12.4103
1714166840442268,12.3952
1714166840445917,12.3985
1714166840451963,12.3851
1714166840455790,12.352
1714166840465710,12.361
1714166840469732,12.352
1714166840473753,12.3526
1714166840477901,12.3369
1714166840481675,12.3369
1714166840485675,12.3419
1714166840489956,12.3756
1714166840493623,12.366
1714166840497645,12.3173
1714166840502471,12.3559
1714166840505735,12.3817
1714166840509633,12.3655
1714166840513624,12.3828
1714166840517629,12.3901
1714166840521762,12.412
1714166840525602,12.426
1714166840529680,12.4316
1714166840535610,12.4344
1714166840540268,12.4327
1714166840544542,12.4535
1714166840547548,12.4524
1714166840551789,12.4423
1714166840555717,12.4411
1714166840559709,12.4467
1714166840563649,12.4793
1714166840567737,12.4955
1714166840571555,12.4479
1714166840575833,12.4479
1714166840580016,12.4546
1714166840583827,12.4406
1714166840587627,12.4406
1714166840591662,12.4507
1714166840595675,12.4602
1714166840599557,12.4434
1714166840604410,12.4439
1714166840607609,12.4652
1714166840613599,12.4781
1714166840617572,12.4765
1714166840625602,12.472
1714166840629563,12.4652
1714166840633619,12.4675
1714166840637563,12.4798
1714166840641748,12.5174
1714166840645696,12.4692
1714166840649641,12.4809
1714166840653600,12.4966
1714166840657571,12.4983
1714166840661707,12.4966
1714166840669551,12.505
1714166840673919,12.5034
1714166840677793,12.5006
1714166840681636,12.5168
1714166840685868,12.5241
1714166840693549,12.5297
1714166840697586,12.5348
1714166840701549,12.5409
1714166840707570,12.5331
1714166840711564,12.5404
1714166840715613,12.537
1714166840719628,12.4882
1714166840725627,12.5123
1714166840730455,12.5045
1714166840733791,12.5011
1714166840737587,12.4961
1714166840741552,12.468
1714166840745593,12.4507
1714166840749582,12.4467
1714166840753662,12.426
1714166840757561,12.3935
1714166840761521,12.3997
1714166840765529,12.4036
1714166840769574,12.4019
1714166840775057,12.37
1714166840781593,12.4047
1714166840785582,12.4226
1714166840789868,12.4075
1714166840793581,12.3683
1714166840797535,12.3526
1714166840801576,12.3935
1714166840805586,12.38
1714166840809673,12.3806
1714166840813653,12.398
1714166840817590,12.3907
1714166840821670,12.3778
1714166840826169,12.3722
1714166840834349,12.3862
1714166840837547,12.3806
1714166840841604,12.3761
1714166840845639,12.3632
1714166840849564,12.3795
1714166840853609,12.3817
1714166840857531,12.3772
1714166840861606,12.4142
1714166840865610,12.3772
1714166840869555,12.3582
1714166840873751,12.3957
1714166840877634,12.3857
1714166840883517,12.3857
1714166840887635,12.3744
1714166840895645,12.3772
1714166840900531,12.3677
1714166840903636,12.366
1714166840911842,12.343
1714166840915607,12.329
1714166840919712,12.3296
1714166840924346,12.3386
1714166840927568,12.3464
1714166840931624,12.366
1714166840935567,12.4025
1714166840939668,12.3952
1714166840944853,12.375
1714166840951447,12.4187
1714166840955521,12.4389
1714166840959535,12.4467
1714166840963557,12.4406
1714166840967615,12.4552
1714166840971764,12.4765
1714166840975543,12.4428
1714166840979713,12.4378
1714166840984032,12.458
1714166840987668,12.4697
1714166840991653,12.4507
1714166840995675,12.4378
1714166840999649,12.4344
1714166841003548,12.426
1714166841007654,12.4327
1714166841011549,12.4367
1714166841015543,12.3918
1714166841019619,12.4047
1714166841027818,12.4137
1714166841031471,12.4114
1714166841035563,12.4496
1714166841041221,12.4546
1714166841046380,12.4299
1714166841049653,12.4283
1714166841057339,12.4524
1714166841061566,12.4512
1714166841065560,12.4221
1714166841070957,12.4266
1714166841073529,12.4406
1714166841079694,12.4193
1714166841083507,12.4428
1714166841087479,12.4215
1714166841091654,12.38
1714166841095551,12.375
1714166841099538,12.3812
1714166841103596,12.3739
1714166841107534,12.3857
1714166841111536,12.3772
1714166841115529,12.3599
1714166841119903,12.3778
1714166841123537,12.4148
1714166841128292,12.3941
1714166841133547,12.3974
1714166841137845,12.3985
1714166841141524,12.4019
1714166841149648,12.3918
1714166841154332,12.3896
1714166841157542,12.412
1714166841161511,12.4243
1714166841165537,12.3615
1714166841170017,12.3716
1714166841173560,12.417
1714166841181521,12.3991
1714166841190644,12.4299
1714166841197543,12.4428
1714166841201517,12.4451
1714166841205520,12.4647
1714166841209545,12.4793
1714166841213541,12.4865
1714166841217522,12.4955
1714166841223445,12.5107
1714166841227502,12.5118
1714166841231530,12.5135
1714166841235510,12.5213
1714166841239547,12.486
1714166841243565,12.4899
1714166841247559,12.5174
1714166841253468,12.505
1714166841257450,12.4944
1714166841261449,12.4922
1714166841265513,12.4669
1714166841269758,12.4781
1714166841273545,12.4815
1714166841277455,12.4563
1714166841281516,12.435
1714166841286031,12.4266
1714166841289528,12.4355
1714166841293555,12.4428
1714166841298128,12.44
1714166841301529,12.4142
1714166841305532,12.4686
1714166841309497,12.4624
1714166841313514,12.4288
1714166841317550,12.4182
1714166841321523,12.4434
1714166841325512,12.4473
1714166841329505,12.4411
1714166841333496,12.4496
1714166841337504,12.4686
1714166841341491,12.4703
1714166841345491,12.4473
1714166841349515,12.435
1714166841353987,12.4507
1714166841357526,12.4411
1714166841361632,12.4176
1714166841365521,12.4041
1714166841369491,12.4053
1714166841373501,12.4036
1714166841377495,12.403
1714166841381488,12.417
1714166841385498,12.3571
1714166841389896,12.3296
1714166841393431,12.3453
1714166841397445,12.3459
1714166841401497,12.3593
1714166841405498,12.3358
1714166841409410,12.3391
1714166841413485,12.3481
1714166841418997,12.3503
1714166841421411,12.3537
1714166841425774,12.3744
1714166841429478,12.3761
1714166841433417,12.3761
1714166841437489,12.3907
1714166841445399,12.3935
1714166841449450,12.4008
1714166841453456,12.4126
1714166841457367,12.435
1714166841461462,12.3941
1714166841465357,12.4036
1714166841469649,12.4025
1714166841473545,12.4114
1714166841477663,12.4232
1714166841481525,12.4215
1714166841485505,12.4086
1714166841489462,12.4148
1714166841493874,12.4484
1714166841497478,12.458
1714166841501667,12.4552
1714166841505481,12.4692
1714166841509542,12.4731
1714166841513487,12.468
1714166841517478,12.4742
1714166841521473,12.4877
1714166841525472,12.5017
1714166841529450,12.542
1714166841533498,12.5135
1714166841537489,12.472
1714166841541499,12.486
1714166841545475,12.4938
1714166841549485,12.4922
1714166841553500,12.4787
1714166841557450,12.4714
1714166841561454,12.4916
1714166841565465,12.4849
1714166841569441,12.4877
1714166841573398,12.4933
1714166841577502,12.4916
1714166841582545,12.4753
1714166841585420,12.4709
1714166841589456,12.4776
1714166841595396,12.4608
1714166841599453,12.4854
1714166841603434,12.5101
1714166841607464,12.4938
1714166841611462,12.4496
1714166841615436,12.4524
1714166841619357,12.4636
1714166841623452,12.4731
1714166841627459,12.4793
1714166841631449,12.4737
1714166841635391,12.4512
1714166841640513,12.4574
1714166841643437,12.4552
1714166841647571,12.4608
1714166841651435,12.4563
1714166841655454,12.4383
1714166841661380,12.4383
1714166841665456,12.4439
1714166841673000,12.4496
1714166841678062,12.4658
1714166841681471,12.4131
1714166841685462,12.3851
1714166841689460,12.4221
1714166841693448,12.4299
1714166841701449,12.4165
1714166841705509,12.4232
1714166841709438,12.4428
1714166841713432,12.426
1714166841719782,12.4266
1714166841723346,12.4288
1714166841728672,12.4344
1714166841731420,12.4462
1714166841735443,12.4613
1714166841739459,12.4826
1714166841743445,12.4793
1714166841747444,12.4843
1714166841754372,12.5241
1714166841757440,12.4837
1714166841761488,12.4406
1714166841765379,12.4815
1714166841769494,12.4871
1714166841773441,12.4865
1714166841777416,12.4955
1714166841781383,12.495
1714166841785442,12.4865
1714166841789332,12.486
1714166841793424,12.4989
1714166841799689,12.4933
1714166841803525,12.5045
1714166841808857,12.5168
1714166841811498,12.5241
1714166841815657,12.5073
1714166841820221,12.5202
1714166841823384,12.537
1714166841827401,12.5656
1714166841832336,12.546
1714166841835429,12.4978
1714166841839417,12.5348
1714166841843519,12.5336
1714166841847416,12.5135
1714166841851918,12.5157
1714166841855664,12.5112
1714166841859681,12.5219
1714166841863404,12.5073
1714166841867783,12.5034
1714166841871371,12.5151
1714166841875394,12.4944
1714166841879468,12.4759
1714166841883420,12.4781
1714166841887512,12.4882
1714166841891398,12.4742
1714166841895368,12.4535
1714166841899327,12.4725
1714166841903341,12.4703
1714166841907416,12.4221
1714166841911385,12.4092
1714166841915411,12.4204
1714166841919416,12.4103
1714166841923468,12.398
1714166841927970,12.4081
1714166841931404,12.4053
1714166841935540,12.3767
1714166841939400,12.3907
1714166841943465,12.3868
1714166841951429,12.3823
1714166841956309,12.4025
1714166841959397,12.4002
1714166841963452,12.3924
1714166841967443,12.3991
1714166841971408,12.4355
1714166841975418,12.4524
1714166841979410,12.4154
1714166841983388,12.3784
1714166841988753,12.417
1714166841991366,12.435
1714166841995777,12.4283
1714166841999392,12.4311
1714166842004383,12.4193
1714166842011368,12.4249
1714166842015399,12.407
1714166842019318,12.4053
1714166842023382,12.3907
1714166842027402,12.3739
1714166842031409,12.3862
1714166842035395,12.3649
1714166842039429,12.3688
1714166842043388,12.3615
1714166842047397,12.3739
1714166842051380,12.4008
1714166842055474,12.3369
1714166842059329,12.3565
1714166842063318,12.3868
1714166842067300,12.3997
1714166842071288,12.4041
1714166842075868,12.4165
1714166842079759,12.4344
1714166842083366,12.4608
1714166842087319,12.4793
1714166842091317,12.4753
1714166842095335,12.4927
1714166842099352,12.5034
1714166842103296,12.5202
1714166842107456,12.5207
1714166842111352,12.5269
1714166842116349,12.5695
1714166842119271,12.5785
1714166842123378,12.6166
1714166842127392,12.5813
1714166842131416,12.5454
1714166842135259,12.5746
1714166842139287,12.5768
1714166842143252,12.5734
1714166842147309,12.5751
1714166842151279,12.5852
1714166842155190,12.565
1714166842159279,12.5589
1714166842163281,12.5493
1714166842168248,12.5157
1714166842171484,12.5157
1714166842175400,12.5
1714166842179322,12.4882
1714166842183256,12.4748
1714166842187243,12.4703
1714166842191326,12.4563
1714166842195286,12.4865
1714166842203019,12.4221
1714166842207815,12.3761
1714166842211567,12.1676
1714166842219847,12.1996
1714166842223251,12.3201
1714166842227322,12.3806
1714166842231290,12.324
1714166842238985,12.3845
1714166842243426,12.4266
1714166842247379,12.3969
1714166842251379,12.3851
1714166842255391,12.4193
1714166842259330,12.4277
1714166842263272,12.4019
1714166842267531,12.3711
1714166842271914,12.4047
1714166842275294,12.4361
1714166842280411,12.3554
1714166842284269,12.3184
1714166842287287,12.3313
1714166842291329,12.4131
1714166842295292,12.4439
1714166842299317,12.3969
1714166842303378,12.4008
1714166842307338,12.4591
1714166842311273,12.5011
1714166842315260,12.4922
1714166842319279,12.4765
1714166842324420,12.5168
1714166842327240,12.5617
1714166842331249,12.5869
1714166842337134,12.5746
1714166842342014,12.5959
1714166842345436,12.6536
1714166842349364,12.6059
1714166842353799,12.5476
1714166842359642,12.6009
1714166842363255,12.56
1714166842367440,12.4725
1714166842373817,12.463
1714166842377361,12.4675
1714166842382649,12.4238
1714166842386560,12.3302
1714166842389449,12.3313
1714166842393349,12.3565
1714166842397861,12.3128
1714166842401338,12.3128
1714166842405345,12.2954
1714166842409412,12.3307
1714166842413315,12.3705
1714166842417549,12.3587
1714166842421319,12.3677
1714166842425380,12.3677
1714166842429403,12.3823
1714166842433434,12.4187
1714166842437737,12.4277
1714166842441690,12.4423
1714166842445455,12.4428
1714166842449355,12.4406
1714166842453737,12.4423
1714166842457309,12.4439
1714166842461381,12.4339
1714166842465945,12.4109
1714166842469293,12.4154
1714166842473225,12.4215
1714166842477298,12.4283
1714166842482513,12.4187
1714166842485292,12.4114
1714166842489313,12.4496
1714166842494215,12.4781
1714166842497206,12.4916
1714166842501239,12.4658
1714166842505203,12.4815
1714166842509250,12.4865
1714166842513406,12.5174
1714166842517238,12.546
1714166842521273,12.5633
1714166842525381,12.5241
1714166842529223,12.5297
1714166842533320,12.5527
1714166842537998,12.5701
1714166842541276,12.5488
1714166842545255,12.4608
1714166842549291,12.4557
1714166842553371,12.4552
1714166842557298,12.4283
1714166842562115,12.3806
1714166842565243,12.3526
1714166842569279,12.3554
1714166842573610,12.3257
1714166842577247,12.2702
1714166842581248,12.2752
1714166842585243,12.3044
1714166842591349,12.3038
1714166842597028,12.3044
1714166842601284,12.3402
1714166842605236,12.3402
1714166842609194,12.3229
1714166842613197,12.3296
1714166842617236,12.3627
1714166842621368,12.3845
1714166842625228,12.3515
1714166842629201,12.3526
1714166842633255,12.3778
1714166842638572,12.4064
1714166842641310,12.3991
1714166842645288,12.3913
1714166842649746,12.3593
1714166842653325,12.3834
1714166842657297,12.4221
1714166842661263,12.426
1714166842665287,12.4529
1714166842669210,12.4832
1714166842673196,12.5146
1714166842677318,12.5325
1714166842681370,12.5493
1714166842685256,12.6155
1714166842689743,12.6345
1714166842694275,12.6564
1714166842698782,12.7057
1714166842703311,12.7293
1714166842707304,12.7315
1714166842711181,12.7253
1714166842715268,12.741
1714166842719614,12.7444
1714166842723271,12.7018
1714166842727251,12.6648
1714166842731254,12.6457
1714166842736343,12.6328
1714166842739171,12.616
1714166842744026,12.5768
1714166842747240,12.5504
1714166842752217,12.5034
1714166842755234,12.4916
1714166842759253,12.4731
1714166842763247,12.4507
1714166842767151,12.4451
1714166842771219,12.4305
1714166842776459,12.4103
1714166842779126,12.403
1714166842783271,12.3997
1714166842787226,12.4008
1714166842791334,12.4092
1714166842796396,12.3515
1714166842799202,12.3122
1714166842803838,12.3599
1714166842807206,12.375
1714166842812212,12.3571
1714166842815281,12.3402
1714166842819301,12.3492
1714166842823531,12.3739
1714166842827249,12.3716
1714166842831241,12.3582
1714166842836110,12.3823
1714166842839241,12.4238
1714166842843272,12.4305
1714166842847244,12.4574
1714166842854935,12.4933
1714166842859402,12.5151
1714166842864026,12.5454
1714166842867206,12.5527
1714166842873135,12.5252
1714166842877258,12.5269
1714166842881220,12.5454
1714166842885305,12.5555
1714166842889241,12.5476
1714166842893197,12.4978
1714166842897171,12.4703
1714166842901329,12.4479
1714166842905260,12.4283
1714166842909428,12.3974
1714166842913291,12.3705
1714166842917235,12.3341
1714166842921216,12.2948
1714166842925225,12.2859
1714166842929281,12.2635
1714166842933243,12.2629
1714166842941593,12.2786
1714166842945356,12.2567
1714166842949281,12.2685
1714166842953271,12.3133
1714166842957220,12.3313
1714166842961220,12.3705
1714166842965250,12.4098
1714166842969221,12.435
1714166842975529,12.4809
1714166842981244,12.4961
1714166842985944,12.5118
1714166842992603,12.5207
1714166842998361,12.5247
1714166843001238,12.5577
1714166843005226,12.5555
1714166843009472,12.5617
1714166843013218,12.5779
1714166843017426,12.5331
1714166843021285,12.5331
1714166843025296,12.5516
1714166843029233,12.5734
1714166843033530,12.5785
1714166843039541,12.5802
1714166843045128,12.5858
1714166843049308,12.5869
1714166843053223,12.5897
1714166843057189,12.5723
1714166843061242,12.5678
1714166843065091,12.5376
1714166843069213,12.5241
1714166843073460,12.509
1714166843077922,12.4843
1714166843081718,12.4641
1714166843085731,12.4243
1714166843090244,12.4232
1714166843093219,12.3739
1714166843097208,12.3363
1714166843101231,12.3419
1714166843105601,12.3436
1714166843109173,12.3481
1714166843113555,12.3694
1714166843117222,12.3756
1714166843121204,12.3739
1714166843125197,12.4075
1714166843129118,12.4215
1714166843133235,12.4395
1714166843138084,12.4529
1714166843141098,12.4675
1714166843145264,12.5118
1714166843149221,12.5073
1714166843153185,12.5073
1714166843157203,12.5342
1714166843163306,12.5504
1714166843167181,12.5224
1714166843171199,12.4826
1714166843175077,12.4837
1714166843179118,12.4658
1714166843183472,12.4658
1714166843187182,12.4669
1714166843191163,12.4591
1714166843195928,12.449
1714166843199170,12.4563
1714166843203217,12.4686
1714166843207106,12.4596
1714166843211197,12.4535
1714166843216246,12.495
1714166843219218,12.4994
1714166843223229,12.5123
1714166843227167,12.5224
1714166843231196,12.5482
1714166843235200,12.5863
1714166843239357,12.5583
1714166843243305,12.5235
1714166843247126,12.5084
1714166843251176,12.5387
1714166843255207,12.5263
1714166843259970,12.5118
1714166843263079,12.5034
1714166843267193,12.5034
1714166843271196,12.5017
1714166843275179,12.4899
1714166843279779,12.5039
1714166843283056,12.4905
1714166843287238,12.4994
1714166843292222,12.5067
1714166843295114,12.5196
1714166843300154,12.5269
1714166843303135,12.5353
1714166843307194,12.5538
1714166843311168,12.597
1714166843315182,12.5835
1714166843319155,12.5762
1714166843323176,12.5975
1714166843327172,12.6143
1714166843335176,12.616
1714166843339118,12.5959
1714166843343284,12.574
1714166843347164,12.5639
1714166843351276,12.5404
1714166843355154,12.491
1714166843359174,12.463
1714166843363169,12.4518
1714166843367138,12.4389
1714166843371303,12.4041
1714166843375055,12.3924
1714166843382203,12.3834
1714166843385124,12.403
1714166843389149,12.3772
1714166843393168,12.3391
1714166843397137,12.3677
1714166843401158,12.3952
1714166843405275,12.3879
1714166843409165,12.3851
1714166843413294,12.3772
1714166843417774,12.3851
1714166843421141,12.3845
1714166843425176,12.3688
1714166843435713,12.3548
1714166843439111,12.3526
1714166843443144,12.3313
1714166843447366,12.3274
1714166843451197,12.3318
1714166843455156,12.3145
1714166843459945,12.338
1714166843463146,12.3161
1714166843467466,12.3318
1714166843473520,12.3548
1714166843477051,12.3526
1714166843481134,12.3643
1714166843486224,12.4283
1714166843489204,12.4619
1714166843493113,12.4703
1714166843497077,12.4854
1714166843501169,12.5107
1714166843505081,12.5353
1714166843511103,12.546
1714166843515992,12.5549
1714166843519187,12.5437
1714166843523124,12.5415
1714166843531885,12.5118
1714166843535066,12.4927
1714166843539101,12.4322
1714166843543111,12.3963
1714166843547186,12.4277
1714166843551295,12.4367
1714166843555123,12.4277
1714166843559071,12.4254
1714166843563063,12.4305
1714166843567241,12.4288
1714166843572316,12.4428
1714166843575124,12.4714
1714166843579164,12.4619
1714166843584139,12.4843
1714166843587092,12.5011
1714166843591103,12.5336
1714166843595313,12.5432
1714166843599120,12.5521
1714166843603223,12.5633
1714166843607079,12.597
1714166843613089,12.5465
1714166843621185,12.5589
1714166843625454,12.5476
1714166843632073,12.5258
1714166843635060,12.495
1714166843641068,12.4933
1714166843645121,12.4742
1714166843649111,12.4714
1714166843653918,12.472
1714166843657056,12.4652
1714166843661130,12.4479
1714166843665108,12.4596
1714166843671342,12.4596
1714166843675051,12.4849
1714166843679039,12.4877
1714166843683033,12.509
1714166843688034,12.491
1714166843690988,12.4585
1714166843695083,12.4759
1714166843699660,12.4512
1714166843703225,12.454
1714166843707143,12.44
1714166843715088,12.4137
1714166843722695,12.3795
1714166843729181,12.3744
1714166843733116,12.3834
1714166843737087,12.3571
1714166843741414,12.3649
1714166843745391,12.3885
1714166843749113,12.3952
1714166843753114,12.4137
1714166843757020,12.4608
1714166843761222,12.4591
1714166843765078,12.458
1714166843769006,12.4854
1714166843773130,12.514
1714166843777071,12.5213
1714166843781127,12.5353
1714166843785226,12.5639
1714166843789151,12.5701
1714166843793120,12.5589
1714166843797467,12.546
1714166843801253,12.5353
1714166843805607,12.528
1714166843809079,12.5045
1714166843813085,12.4765
1714166843817120,12.4669
1714166843821208,12.4602
1714166843825126,12.4624
1714166843829276,12.486
1714166843833075,12.4804
1714166843837065,12.4451
1714166843841075,12.4843
1714166843845418,12.5073
1714166843849931,12.5034
1714166843853005,12.5174
1714166843857011,12.5235
1714166843861994,12.5454
1714166843865079,12.5628
1714166843869432,12.5689
1714166843873332,12.5762
1714166843877012,12.5886
1714166843881031,12.5768
1714166843885009,12.5561
1714166843889061,12.5432
1714166843893230,12.5387
1714166843899053,12.5359
1714166843903280,12.5465
1714166843906955,12.5499
1714166843911088,12.5034
1714166843915086,12.4966
1714166843919067,12.4849
1714166843923040,12.4837
1714166843927363,12.5006
1714166843931157,12.4916
1714166843935087,12.5174
1714166843939014,12.514
1714166843942988,12.5107
1714166843948912,12.5202
1714166843953019,12.5224
1714166843957046,12.5067
1714166843961042,12.5011
1714166843965038,12.4989
1714166843969019,12.4776
1714166843972998,12.4529
1714166843977027,12.449
1714166843982228,12.4669
1714166843985036,12.3352
1714166843988988,12.3352
1714166843993037,12.3341
1714166843996992,12.3234
1714166844001101,12.3161
1714166844005084,12.2965
1714166844009028,12.2892
1714166844013011,12.2898
1714166844017053,12.2976
1714166844021046,12.3066
1714166844024995,12.3374
1714166844028984,12.366
1714166844033002,12.3885
1714166844039799,12.4008
1714166844042944,12.4283
1714166844047054,12.4299
1714166844051025,12.4383
1714166844055040,12.4742
1714166844059831,12.4518
1714166844062977,12.4411
1714166844067645,12.4467
1714166844071028,12.4568
1714166844075426,12.4204
1714166844083044,12.4109
1714166844087010,12.3862
1714166844090971,12.3957
1714166844095040,12.3705
1714166844099038,12.3733
1714166844103408,12.3862
1714166844111909,12.4019
1714166844114985,12.4406
1714166844119426,12.4585
1714166844123031,12.463
1714166844127034,12.5022
1714166844131044,12.5123
1714166844135031,13.1446
1714166844138993,14.3049
1714166844143144,13.4316
1714166844147003,9.93049
1714166844150986,6.34809
1714166844154957,2.73262
1714166844159010,0.413117
1714166844167383,-7.86155
1714166844170988,-10.7096
1714166844175045,-13.2763
1714166844179068,-15.0359
1714166844183022,-17.0527
1714166844187123,-18.0353
1714166844191023,-17.7943
1714166844195013,-15.2511
1714166844199021,-14.4064
1714166844203019,-13.1239
1714166844207016,-11.1233
1714166844211069,-8.37836
1714166844215056,-3.73991
1714166844219074,-0.536996
1714166844225022,1.59641
1714166844229007,3.43161
1714166844233068,4.10202
1714166844237026,4.05325
1714166844241045,4.10202
1714166844244999,4.49776
1714166844249084,3.59641
1714166844253076,1.90191
1714166844261302,-0.196188
1714166844265012,-1.00729
1714166844269000,-2.58184
1714166844275082,-3.55942
1714166844281221,-1.90135
1714166844284965,-1.9361
1714166844289016,-1.90415
1714166844298082,1.57679
1714166844300903,3.41928
1714166844304981,4.33744
1714166844309178,5.57679
1714166844313000,7.42657
1714166844317739,8.55605
1714166844321203,8.1463
1714166844324936,6.57791
1714166844332265,6.61939
1714166844334983,3.90583
1714166844338944,1.08576
1714166844342994,-1.04372
1714166844346990,-2.41984
1714166844351003,-4.0398
1714166844355016,-9.47029
1714166844359060,-11.509
1714166844364222,-12.4877
1714166844366945,-15.0168
1714166844374994,-15.2803
1714166844378921,-14.4193
1714166844382962,-12.9613
1714166844387150,-11.6738
1714166844390974,-10.648
1714166844394936,-6.9361
1714166844399006,-4.27635
1714166844402943,-0.753924
1714166844411020,0.484865
1714166844414976,4.09417
1714166844419068,5.17937
1714166844422921,5.20291
1714166844426982,4.72758
1714166844430983,4.58576
1714166844434954,2.39406
1714166844444891,-1.74552
1714166844452937,-2.83632
1714166844456955,-4.625
1714166844460943,-6.47029
1714166844465191,-7.63733
1714166844468963,-7.97702
1714166844474842,-8.41031
1714166844478989,-8.12388
1714166844482980,-5.67377
1714166844488954,-4.72702
1714166844492934,-4.01177
1714166844496930,-2.9204
1714166844501016,-1.34922
1714166844505635,0.116592
1714166844509248,1.29933
1714166844512873,1.70684
1714166844518198,2.44899
1714166844520961,3.0639
1714166844524963,1.95011
1714166844528977,0.970852
1714166844533079,0.547646
1714166844536975,0.389013
1714166844541298,-0.375561
1714166844544966,-3.34641
1714166844550986,-3.97141
1714166844554891,-3.99608
1714166844559007,-4.82063
1714166844562975,-5.35482
