ts,data
1717880540730994,1.46974
1717880540735264,1.46974
1717880540738982,1.46974
1717880540743016,1.46974
1717880540746996,1.46974
1717880540751110,1.46974
1717880540754922,1.46974
1717880540759376,1.46974
1717880540762927,1.46974
1717880540769245,1.46974
1717880540774694,1.46974
1717880540778921,1.46974
1717880540782986,1.46974
1717880540786903,1.46974
1717880540791486,1.46974
1717880540795070,1.46974
1717880540800342,1.46974
1717880540802896,1.46974
1717880540806884,1.46974
1717880540811255,1.46974
1717880540814879,1.46974
1717880540818841,1.46974
1717880540823651,1.46974
1717880540827324,1.46974
1717880540831092,1.46974
1717880540841640,1.46974
1717880540844952,1.46974
1717880540848904,1.46974
1717880540852868,1.46974
1717880540856920,1.46974
1717880540860894,1.46974
1717880540864906,1.46974
1717880540868896,1.46974
1717880540872972,1.46974
1717880540876878,1.46974
1717880540880889,1.46974
1717880540885704,1.46974
1717880540889236,1.46974
1717880540892915,1.43804
1717880540898934,1.43804
1717880540902977,1.43804
1717880540906960,1.43804
1717880540910904,1.43804
1717880540914865,1.43804
1717880540918861,1.43804
1717880540922865,1.43804
1717880540927793,1.43804
1717880540932749,1.43804
1717880540936890,1.43804
1717880540940946,1.43804
1717880540944910,1.43804
1717880540948975,1.43804
1717880540952965,1.43804
1717880540957062,1.43804
1717880540961932,1.43804
1717880540964979,1.43804
1717880540968939,1.43804
1717880540973185,1.43804
1717880540980180,1.43804
1717880540983159,1.43804
1717880540986871,1.43804
1717880540990894,1.43804
1717880540994921,1.43804
1717880540998889,1.43804
1717880541002883,1.43804
1717880541007040,1.43804
1717880541010943,1.43804
1717880541015237,1.43804
1717880541019030,1.43804
1717880541022970,1.43804
1717880541026887,1.43804
1717880541035304,1.43804
1717880541040968,1.43804
1717880541045523,1.43804
1717880541048891,1.43804
1717880541052894,1.43804
1717880541060365,1.43804
1717880541062907,1.43804
1717880541066856,1.43804
1717880541070886,1.43804
1717880541074993,1.43804
1717880541078916,1.43804
1717880541083029,1.43804
1717880541086940,1.43804
1717880541091210,1.43804
1717880541094985,1.46686
1717880541098923,1.46686
1717880541102911,1.46686
1717880541106861,1.46686
1717880541110957,1.46686
1717880541115098,1.46686
1717880541118991,1.46686
1717880541122956,1.46686
1717880541127146,1.46686
1717880541131006,1.46686
1717880541134949,1.46686
1717880541138869,1.46686
1717880541142826,1.46686
1717880541146925,1.46686
1717880541150923,1.46686
1717880541154828,1.46686
1717880541158945,1.46686
1717880541162929,1.46686
1717880541166902,1.46686
1717880541170872,1.46686
1717880541174925,1.46686
1717880541178834,1.46686
1717880541182903,1.46686
1717880541186962,1.46686
1717880541190963,1.46686
1717880541199920,1.46686
1717880541202924,1.46686
1717880541207102,1.46686
1717880541210904,1.46686
1717880541215003,1.46686
1717880541218838,1.46686
1717880541222869,1.46686
1717880541226856,1.46686
1717880541230843,1.46686
1717880541234857,1.46686
1717880541240905,1.46686
1717880541244870,1.46686
1717880541248915,1.46686
1717880541252869,1.46686
1717880541256951,1.46686
1717880541265354,1.46686
1717880541269536,1.46686
1717880541274078,1.46686
1717880541277041,1.46686
1717880541280889,1.46686
1717880541284866,1.46686
1717880541289211,1.46686
1717880541292897,1.46686
1717880541296815,1.46398
1717880541300848,1.46398
1717880541304856,1.46398
1717880541308904,1.46398
1717880541313738,1.46398
1717880541316869,1.46398
1717880541320880,1.46398
1717880541324849,1.46398
1717880541329025,1.46398
1717880541333795,1.46398
1717880541336875,1.46398
1717880541340832,1.46398
1717880541344888,1.46398
1717880541348819,1.46398
1717880541353081,1.46398
1717880541356838,1.46398
1717880541361103,1.46398
1717880541364940,1.46398
1717880541368866,1.46398
1717880541372840,1.46398
1717880541377024,1.46398
1717880541380923,1.46398
1717880541385151,1.46398
1717880541388805,1.46398
1717880541392848,1.46398
1717880541396967,1.46398
1717880541400797,1.46398
1717880541404837,1.46398
1717880541409332,1.46398
1717880541412831,1.46398
1717880541416914,1.46398
1717880541421619,1.46398
1717880541425576,1.46398
1717880541430067,1.46398
1717880541432921,1.46398
1717880541436927,1.46398
1717880541440908,1.46398
1717880541444811,1.46398
1717880541448813,1.46398
1717880541453026,1.46398
1717880541456912,1.46398
1717880541460844,1.46398
1717880541464859,1.46398
1717880541468809,1.46398
1717880541473151,1.46398
1717880541476868,1.46398
1717880541480827,1.46398
1717880541484897,1.46398
1717880541488891,1.46398
1717880541492831,1.46398
1717880541496882,1.47839
1717880541500874,1.47839
1717880541504823,1.47839
1717880541508811,1.47839
1717880541513094,1.47839
1717880541516817,1.47839
1717880541520894,1.47839
1717880541524894,1.47839
1717880541528816,1.47839
1717880541532809,1.47839
1717880541536925,1.47839
1717880541540818,1.47839
1717880541544805,1.47839
1717880541548781,1.47839
1717880541552806,1.47839
1717880541556818,1.47839
1717880541560819,1.47839
1717880541564864,1.47839
1717880541569519,1.47839
1717880541572817,1.47839
1717880541576927,1.47839
1717880541580827,1.47839
1717880541589080,1.47839
1717880541592862,1.47839
1717880541596784,1.47839
1717880541600801,1.47839
1717880541604792,1.47839
1717880541609024,1.47839
1717880541613047,1.47839
1717880541616835,1.47839
1717880541620794,1.47839
1717880541624812,1.47839
1717880541628827,1.47839
1717880541633610,1.47839
1717880541638867,1.47839
1717880541642778,1.47839
1717880541646837,1.47839
1717880541650824,1.47839
1717880541654974,1.47839
1717880541658795,1.47839
1717880541663498,1.47839
1717880541666836,1.47839
1717880541670937,1.47839
1717880541674861,1.47839
1717880541678849,1.47839
1717880541682804,1.47839
1717880541686798,1.47839
1717880541690865,1.47839
1717880541694767,1.46974
1717880541699335,1.46974
